"","Branch.Name","Library.Type","Address","Website","Phone.Number","latitude","longitude","Charge","type2","type3","Label"
"211","Fines Creek Branch Library","Library","190 Fines Creek Rd Clyde, NC 28721","https://www.haywoodlibrary.org/628/public-library","(828) 356-2551",35.68153796,-82.9552,"Free",NA,"Library","<B>Fines Creek Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>190 Fines Creek Rd Clyde, NC 28721<br><a href=""https://www.haywoodlibrary.org/628/public-library"" target=""_blank"">Website</a><br>"
"212","Canton Branch Library","Library","11 Pennsylvania Ave Canton, NC 28716","https://www.haywoodlibrary.org/628/public-library","(828) 648-2924",35.52954812,-82.8349,"Free",NA,"Library","<B>Canton Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>11 Pennsylvania Ave Canton, NC 28716<br><a href=""https://www.haywoodlibrary.org/628/public-library"" target=""_blank"">Website</a><br>"
"213","Haywood County Public Library (Main)","Library","678 S Haywood St Waynesville, NC 28786","https://www.haywoodlibrary.org/628/public-library","(828) 452-5169",35.48785111,-82.991,"Free",NA,"Library","<B>Haywood County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>678 S Haywood St Waynesville, NC 28786<br><a href=""https://www.haywoodlibrary.org/628/public-library"" target=""_blank"">Website</a><br>"
"214","Maggie Valley Branch Library","Library","3987 Soco Rd Maggie Valley, NC 28751","https://www.haywoodlibrary.org/628/public-library","(828) 356-2541",35.51776572,-83.095,"Free",NA,"Library","<B>Maggie Valley Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3987 Soco Rd Maggie Valley, NC 28751<br><a href=""https://www.haywoodlibrary.org/628/public-library"" target=""_blank"">Website</a><br>"
"215","Edneyville Branch Library","Library","2 Firehouse Ln Hendersonville, NC 28792","https://www.hendersoncountync.gov/library","(828) 685-0110",35.38977042,-82.347,"Free",NA,"Library","<B>Edneyville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2 Firehouse Ln Hendersonville, NC 28792<br><a href=""https://www.hendersoncountync.gov/library"" target=""_blank"">Website</a><br>"
"216","Etowah Branch Library","Library","101 Brickyard Rd Etowah, NC 28729","https://www.hendersoncountync.gov/library","(828) 891-6577",35.31936412,-82.5949,"Free",NA,"Library","<B>Etowah Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 Brickyard Rd Etowah, NC 28729<br><a href=""https://www.hendersoncountync.gov/library"" target=""_blank"">Website</a><br>"
"217","Fletcher Branch Library","Library","120 Library Rd Fletcher, NC 28732","https://www.hendersoncountync.gov/library","(828) 687-1218",35.4347769,-82.5028,"Free",NA,"Library","<B>Fletcher Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>120 Library Rd Fletcher, NC 28732<br><a href=""https://www.hendersoncountync.gov/library"" target=""_blank"">Website</a><br>"
"218","Green River Branch Library","Library","50 Green River Rd Zirconia, NC 28790","https://www.hendersoncountync.gov/library","(828) 697-4969",35.21552944,-82.4427,"Free",NA,"Library","<B>Green River Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>50 Green River Rd Zirconia, NC 28790<br><a href=""https://www.hendersoncountync.gov/library"" target=""_blank"">Website</a><br>"
"219","Henderson County Public Library (Main)","Library","301 N Washington St Hendersonville, NC 28739","https://www.hendersoncountync.gov/library","(828) 697-4725",35.31553537,-82.4626,"Free",NA,"Library","<B>Henderson County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>301 N Washington St Hendersonville, NC 28739<br><a href=""https://www.hendersoncountync.gov/library"" target=""_blank"">Website</a><br>"
"220","Mills River Branch Library","Library","124 Town Center Dr Ste 1 Mills River, NC 28759","https://www.hendersoncountync.gov/library","(828) 890-1850",35.38427498,-82.5494,"Free",NA,"Library","<B>Mills River Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>124 Town Center Dr Ste 1 Mills River, NC 28759<br><a href=""https://www.hendersoncountync.gov/library"" target=""_blank"">Website</a><br>"
"221","Patrick Beaver Memorial Library (Main)","Library","375 3rd St Ne Hickory, NC 28601",NA,"(828) 304-0500",35.73682796,-81.3332,"Free",NA,"Library","<B>Patrick Beaver Memorial Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>375 3rd St Ne Hickory, NC 28601<br><a href=""NA"" target=""_blank"">Website</a><br>"
"222","Ridgeview Branch Library","Library","706 1st St Sw Hickory, NC 28602",NA,"(828) 345-6037",35.72373742,-81.3394,"Free",NA,"Library","<B>Ridgeview Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>706 1st St Sw Hickory, NC 28602<br><a href=""NA"" target=""_blank"">Website</a><br>"
"223","High Point Public Library (Main)","Library","901 N Main St High Point, NC 27262","https://www.highpointnc.gov/749/library","(336) 883-3631",35.96565251,-80.0126,"Free",NA,"Library","<B>High Point Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>901 N Main St High Point, NC 27262<br><a href=""https://www.highpointnc.gov/749/library"" target=""_blank"">Website</a><br>"
"224","Books & Beyond Mobile Library","Library","901 N Main St High Point, NC 27262","https://www.highpointnc.gov/749/library","(336) 883-3631",35.96565251,-80.0126,"Free",NA,"Library","<B>Books & Beyond Mobile Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>901 N Main St High Point, NC 27262<br><a href=""https://www.highpointnc.gov/749/library"" target=""_blank"">Website</a><br>"
"225","Hocutt-Ellington Memorial Library","Library","100 S Church Street Clayton, NC 27520","https://www.townofclaytonnc.org/library/","(919) 553-5542",35.65229583,-78.4589,"Free",NA,"Library","<B>Hocutt-Ellington Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 S Church Street Clayton, NC 27520<br><a href=""https://www.townofclaytonnc.org/library/"" target=""_blank"">Website</a><br>"
"226","Iredell County Library (Main)","Library","201 N Tradd St Statesville, NC 28687","https://www.iredell.lib.nc.us/","(704) 878-3090",35.78741167,-80.8871,"Free",NA,"Library","<B>Iredell County Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 N Tradd St Statesville, NC 28687<br><a href=""https://www.iredell.lib.nc.us/"" target=""_blank"">Website</a><br>"
"227","Harmony Branch Library","Library","3393 Harmony Hwy Harmony, NC 28634","https://www.iredell.lib.nc.us/","(704) 546-7086",35.95962542,-80.7717,"Free",NA,"Library","<B>Harmony Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3393 Harmony Hwy Harmony, NC 28634<br><a href=""https://www.iredell.lib.nc.us/"" target=""_blank"">Website</a><br>"
"228","J. Hoyt Hayes Memorial Troutman Branch Library","Library","215 W Church St Troutman, NC 28166","https://www.iredell.lib.nc.us/","(704) 528-2682",35.70070381,-80.8914,"Free",NA,"Library","<B>J. Hoyt Hayes Memorial Troutman Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>215 W Church St Troutman, NC 28166<br><a href=""https://www.iredell.lib.nc.us/"" target=""_blank"">Website</a><br>"
"229","Broadway Branch Library","Library","206 S Main St Broadway, NC 27505","https://library.leecountync.gov/home","(919) 258-6513",35.45514791,-79.0521,"Free",NA,"Library","<B>Broadway Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>206 S Main St Broadway, NC 27505<br><a href=""https://library.leecountync.gov/home"" target=""_blank"">Website</a><br>"
"230","Lee County Library (Main)","Library","107 Hawkins Ave Sanford, NC 27330","https://library.leecountync.gov/home","(919) 718-4665",35.48180206,-79.1776,"Free",NA,"Library","<B>Lee County Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>107 Hawkins Ave Sanford, NC 27330<br><a href=""https://library.leecountync.gov/home"" target=""_blank"">Website</a><br>"
"231","Charles R. Jonas Library (Main)","Library","306 W Main St Lincolnton, NC 28092","https://www.lincolncounty.org/index.aspx?nid=986","(704) 735-8044",35.47039085,-81.26,"Free",NA,"Library","<B>Charles R. Jonas Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>306 W Main St Lincolnton, NC 28092<br><a href=""https://www.lincolncounty.org/index.aspx?nid=986"" target=""_blank"">Website</a><br>"
"232","Florence S. Shanklin Branch Library","Library","7837 Fairfield Forest Rd Denver, NC 28037","https://nc-lincolncountylibrary.civicplus.com","(704) 483-3589",35.50804289,-80.9805,"Free",NA,"Library","<B>Florence S. Shanklin Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>7837 Fairfield Forest Rd Denver, NC 28037<br><a href=""https://nc-lincolncountylibrary.civicplus.com"" target=""_blank"">Website</a><br>"
"233","West Lincoln Branch Library","Library","5545 W NC Hwy 27 Vale, NC 28168","https://nc-lincolncountylibrary.civicplus.com","(704) 276-9946",35.49788626,-81.4213,"Free",NA,"Library","<B>West Lincoln Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>5545 W NC Hwy 27 Vale, NC 28168<br><a href=""https://nc-lincolncountylibrary.civicplus.com"" target=""_blank"">Website</a><br>"
"234","Hot Springs Branch Library","Library","170 Bridge St Hot Springs, NC 28743","https://www.madisoncountylibrary.net/","(828) 622-3584",35.89275262,-82.8273,"Free",NA,"Library","<B>Hot Springs Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>170 Bridge St Hot Springs, NC 28743<br><a href=""https://www.madisoncountylibrary.net/"" target=""_blank"">Website</a><br>"
"235","Madison County Public Library (Main)","Library","1335 N Main St Marshall, NC 28753","https://www.madisoncountylibrary.net/","(828) 649-3741",35.80848033,-82.6885,"Free",NA,"Library","<B>Madison County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1335 N Main St Marshall, NC 28753<br><a href=""https://www.madisoncountylibrary.net/"" target=""_blank"">Website</a><br>"
"236","Mars Hill Branch Library","Library","25 Library St Mars Hill, NC 28754","https://www.madisoncountylibrary.net/","(828) 689-5183",35.8276205,-82.5478,"Free",NA,"Library","<B>Mars Hill Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>25 Library St Mars Hill, NC 28754<br><a href=""https://www.madisoncountylibrary.net/"" target=""_blank"">Website</a><br>"
"237","Mauney Memorial Library","Library","100 S Piedmont Ave Kings Mountain, NC 28086","https://www.mauneylibrary.org/249/mauney-memorial-library","(704) 739-2371",35.24083174,-81.3425,"Free",NA,"Library","<B>Mauney Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 S Piedmont Ave Kings Mountain, NC 28086<br><a href=""https://www.mauneylibrary.org/249/mauney-memorial-library"" target=""_blank"">Website</a><br>"
"238","McDowell County Public Library (Main)","Library","90 W Court St Marion, NC 28752","https://www.mcdowellpubliclibrary.org/","(828) 652-3858",35.68375805,-82.0101,"Free",NA,"Library","<B>McDowell County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>90 W Court St Marion, NC 28752<br><a href=""https://www.mcdowellpubliclibrary.org/"" target=""_blank"">Website</a><br>"
"239","Old Fort Branch Library","Library","65 E Mitchell St Old Fort, NC 28762","https://www.mcdowellpubliclibrary.org/","(828) 668-7111",35.62632348,-82.1807,"Free",NA,"Library","<B>Old Fort Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>65 E Mitchell St Old Fort, NC 28762<br><a href=""https://www.mcdowellpubliclibrary.org/"" target=""_blank"">Website</a><br>"
"240","Mooresville Public Library","Library","304 S Main St Mooresville, NC 28115","https://www.mooresvillenc.gov/government/departments/library/index.php","(704) 664-2927",35.57935325,-80.8168,"Free",NA,"Library","<B>Mooresville Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>304 S Main St Mooresville, NC 28115<br><a href=""https://www.mooresvillenc.gov/government/departments/library/index.php"" target=""_blank"">Website</a><br>"
"241","Andrews Public Library","Library","871 Main St Andrews, NC 28901","https://www.nrlibrary.org/locations","(828) 321-5956",35.20020543,-83.827,"Free",NA,"Library","<B>Andrews Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>871 Main St Andrews, NC 28901<br><a href=""https://www.nrlibrary.org/locations"" target=""_blank"">Website</a><br>"
"242","Graham County Public Library","Library","80 Knight St Robbinsville, NC 28771","https://www.nrlibrary.org/locations","(828) 479-8796",35.32804672,-83.8104,"Free",NA,"Library","<B>Graham County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>80 Knight St Robbinsville, NC 28771<br><a href=""https://www.nrlibrary.org/locations"" target=""_blank"">Website</a><br>"
"243","Moss Memorial Library","Library","26 Anderson St Hayesville, NC 28904","https://www.nrlibrary.org/locations","(828) 389-8401",35.04663406,-83.8164,"Free",NA,"Library","<B>Moss Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>26 Anderson St Hayesville, NC 28904<br><a href=""https://www.nrlibrary.org/locations"" target=""_blank"">Website</a><br>"
"244","Murphy Public Library","Library","9 Blumenthal St Murphy, NC 28906","https://www.nrlibrary.org/locations","(828) 837-2417",35.08647333,-84.032,"Free",NA,"Library","<B>Murphy Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>9 Blumenthal St Murphy, NC 28906<br><a href=""https://www.nrlibrary.org/locations"" target=""_blank"">Website</a><br>"
"245","Nantahala Regional Library Bookmobile","Library","11 Blumenthal St Murphy, NC 28906","https://www.nrlibrary.org/locations","(828) 837-2025",35.08637602,-84.0319,"Free",NA,"Library","<B>Nantahala Regional Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>11 Blumenthal St Murphy, NC 28906<br><a href=""https://www.nrlibrary.org/locations"" target=""_blank"">Website</a><br>"
"246","Comfort Branch Library","Library","4889 Highway 41 W Trenton, NC 28585","https://www.neuselibrary.org/","(910) 324-5061",35.00247182,-77.5306,"Free",NA,"Library","<B>Comfort Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4889 Highway 41 W Trenton, NC 28585<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"247","Greene County Library","Library","229G Kingold Blvd Snow Hill, NC 28580","https://www.neuselibrary.org/","(252) 747-3437",35.45108661,-77.6824,"Free",NA,"Library","<B>Greene County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>229G Kingold Blvd Snow Hill, NC 28580<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"248","Kinston-Lenoir County Public Library","Library","510 N Queen St Kinston, NC 28501","https://www.neuselibrary.org/","(252) 527-7066",35.26525346,-77.5812,"Free",NA,"Library","<B>Kinston-Lenoir County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>510 N Queen St Kinston, NC 28501<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"249","La Grange Branch Library","Library","119 E Washington St La Grange, NC 28551","https://www.neuselibrary.org/","(252) 566-3722",35.30500083,-77.7883,"Free",NA,"Library","<B>La Grange Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>119 E Washington St La Grange, NC 28551<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"250","Maysville Branch Library","Library","601 7th St Maysville, NC 28555","https://www.neuselibrary.org/","(910) 743-3796",34.90263777,-77.2316,"Free",NA,"Library","<B>Maysville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>601 7th St Maysville, NC 28555<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"251","Pink Hill Branch Library","Library","114 W Broadway St Pink Hill, NC 28572","https://www.neuselibrary.org/","(252) 568-3631",35.05513032,-77.7452,"Free",NA,"Library","<B>Pink Hill Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>114 W Broadway St Pink Hill, NC 28572<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"252","Pollocksville Branch Library","Library","415 Green Hill St Pollocksville, NC 28573","https://www.neuselibrary.org/","(252) 224-5011",35.0056581,-77.2253,"Free",NA,"Library","<B>Pollocksville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>415 Green Hill St Pollocksville, NC 28573<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"253","Trenton Branch Library","Library","204 Lakeview Dr Trenton, NC 28585","https://www.neuselibrary.org/","(252) 448-4261",35.06299865,-77.3558,"Free",NA,"Library","<B>Trenton Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>204 Lakeview Dr Trenton, NC 28585<br><a href=""https://www.neuselibrary.org/"" target=""_blank"">Website</a><br>"
"254","Northeast Regional Library","Library","1241 Military Cutoff Rd Wilmington, NC 28405","https://www.nhcgov.com/2628/Library","(910) 798-6370",34.23310648,-77.8289,"Free",NA,"Library","<B>Northeast Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1241 Military Cutoff Rd Wilmington, NC 28405<br><a href=""https://www.nhcgov.com/2628/Library"" target=""_blank"">Website</a><br>"
"255","Pine Valley Library","Library","3802 S College Rd Wilmington, NC 28412","https://www.nhcgov.com/2628/Library","(910) 798-6390",34.17344435,-77.8914,"Free",NA,"Library","<B>Pine Valley Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3802 S College Rd Wilmington, NC 28412<br><a href=""https://www.nhcgov.com/2628/Library"" target=""_blank"">Website</a><br>"
"256","New Hanover County Public Library (Main)","Library","201 Chestnut St Wilmington, NC 28401","https://www.nhcgov.com/2628/Library","(910) 798-6300",34.23771167,-77.9476,"Free",NA,"Library","<B>New Hanover County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 Chestnut St Wilmington, NC 28401<br><a href=""https://www.nhcgov.com/2628/Library"" target=""_blank"">Website</a><br>"
"257","Alleghany County Public Library","Library","115 Atwood St Sparta, NC 28675","https://www.nwrlibrary.org/","(336) 372-5573",36.51335817,-81.1191,"Free",NA,"Library","<B>Alleghany County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>115 Atwood St Sparta, NC 28675<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"258","Charles H. Stone Memorial Library","Library","319 W Main St Pilot Mountain, NC 27041","https://www.nwrlibrary.org/","(336) 368-2370",36.38662728,-80.4701,"Free",NA,"Library","<B>Charles H. Stone Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>319 W Main St Pilot Mountain, NC 27041<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"259","Danbury Public Library","Library","1007 N Main St Danbury, NC 27016","https://www.nwrlibrary.org/","(336) 593-2419",36.41136043,-80.2141,"Free",NA,"Library","<B>Danbury Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1007 N Main St Danbury, NC 27016<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"260","Dobson Community Library","Library","113 Crutchfield St Dobson, NC 27017","https://www.nwrlibrary.org/","(336) 386-8208",36.3948304,-80.7234,"Free",NA,"Library","<B>Dobson Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>113 Crutchfield St Dobson, NC 27017<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"261","East Bend Public Library","Library","420 Flint Hill Rd East Bend, NC 27018","https://www.nwrlibrary.org/","(336) 699-3890",36.2096899,-80.5048,"Free",NA,"Library","<B>East Bend Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>420 Flint Hill Rd East Bend, NC 27018<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"262","Elkin Public Library","Library","111 N Front St Elkin, NC 28621","https://www.nwrlibrary.org/","(336) 835-5586",36.24376226,-80.8542,"Free",NA,"Library","<B>Elkin Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>111 N Front St Elkin, NC 28621<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"263","Jonesville Public Library","Library","560 Winston Rd Jonesville, NC 28642","https://www.nwrlibrary.org/","(336) 835-7604",36.24022909,-80.8334,"Free",NA,"Library","<B>Jonesville Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>560 Winston Rd Jonesville, NC 28642<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"264","King Public Library","Library","101 Pilot View Dr King, NC 27021","https://www.nwrlibrary.org/","(336) 983-3868",36.2834589,-80.3642,"Free",NA,"Library","<B>King Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 Pilot View Dr King, NC 27021<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"265","Lowgap Public Library","Library","5210 W Pine St Lowgap, NC 27024","https://www.nwrlibrary.org/","(336) 352-3000",36.48155794,-80.761,"Free",NA,"Library","<B>Lowgap Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>5210 W Pine St Lowgap, NC 27024<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"266","Mount Airy Public Library","Library","145 Rockford St Mount Airy, NC 27030","https://www.nwrlibrary.org/","(336) 789-5108",36.49852227,-80.6075,"Free",NA,"Library","<B>Mount Airy Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>145 Rockford St Mount Airy, NC 27030<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"267","Yadkin County Public Library","Library","233 E Main St Yadkinville, NC 27055","https://www.nwrlibrary.org/","(336) 679-8792",36.13455522,-80.658,"Free",NA,"Library","<B>Yadkin County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>233 E Main St Yadkinville, NC 27055<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"268","Boonville Community Public Library","Library","121 W Main St Boonville, NC 27011","https://www.nwrlibrary.org/","(336) 367-7737",36.23270566,-80.7089,"Free",NA,"Library","<B>Boonville Community Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>121 W Main St Boonville, NC 27011<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"269","Danbury Public Library Bookmobile","Library","1007 N Main St Danbury, NC 27016","https://www.nwrlibrary.org/","(336) 593-2419",36.41136043,-80.2141,"Free",NA,"Library","<B>Danbury Public Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1007 N Main St Danbury, NC 27016<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
"270","Onslow County Public Library (Main)","Library","58 Doris Avenue E Jacksonville, NC 28540","https://www.onslowcountync.gov/150/library","(910) 455-7350",34.77761804,-77.4198,"Free",NA,"Library","<B>Onslow County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>58 Doris Avenue E Jacksonville, NC 28540<br><a href=""https://www.onslowcountync.gov/150/library"" target=""_blank"">Website</a><br>"
"271","Richlands Public Library","Library","299 S Wilmington St Richlands, NC 28574","https://www.onslowcountync.gov/150/library","(910) 324-5321",34.90201158,-77.5448,"Free",NA,"Library","<B>Richlands Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>299 S Wilmington St Richlands, NC 28574<br><a href=""https://www.onslowcountync.gov/150/library"" target=""_blank"">Website</a><br>"
"272","Sneads Ferry Branch Library","Library","1330 Highway 210 Sneads Ferry, NC 28460","https://www.onslowcountync.gov/150/library","(910) 327-6471",34.52445046,-77.4354,"Free",NA,"Library","<B>Sneads Ferry Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1330 Highway 210 Sneads Ferry, NC 28460<br><a href=""https://www.onslowcountync.gov/150/library"" target=""_blank"">Website</a><br>"
"273","Swansboro Branch Library","Library","1460 W Corbett Ave Swansboro, NC 28584","https://www.onslowcountync.gov/150/library","(910) 326-4888",34.70649433,-77.1597,"Free",NA,"Library","<B>Swansboro Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1460 W Corbett Ave Swansboro, NC 28584<br><a href=""https://www.onslowcountync.gov/150/library"" target=""_blank"">Website</a><br>"
"274","Carrboro Branch Library/McDougle Middle School","Library","900 Old Fayetteville Rd Chapel Hill, NC 27516","https://www.orangecountync.gov/156/library","(919) 969-3006",35.92676641,-79.1002,"Free",NA,"Library","<B>Carrboro Branch Library/McDougle Middle School</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>900 Old Fayetteville Rd Chapel Hill, NC 27516<br><a href=""https://www.orangecountync.gov/156/library"" target=""_blank"">Website</a><br>"
"275","Carrboro Cybrary","Library","100 N Greensboro St Carrboro, NC 27510","https://www.orangecountync.gov/156/library","(919) 918-7387",35.91035646,-79.0722,"Free",NA,"Library","<B>Carrboro Cybrary</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 N Greensboro St Carrboro, NC 27510<br><a href=""https://www.orangecountync.gov/156/library"" target=""_blank"">Website</a><br>"
"276","Orange County Public Library (Main)","Library","137 W Margaret Ln Hillsborough, NC 27278","https://www.orangecountync.gov/156/library","(919) 245-2525",36.07443738,-79.1002,"Free",NA,"Library","<B>Orange County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>137 W Margaret Ln Hillsborough, NC 27278<br><a href=""https://www.orangecountync.gov/156/library"" target=""_blank"">Website</a><br>"
"277","Pender County Public Library (Main)","Library","103 S Cowan St Burgaw, NC 28425","https://penderpubliclibrary.org/","(910) 259-1234",34.55189338,-77.9239,"Free",NA,"Library","<B>Pender County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>103 S Cowan St Burgaw, NC 28425<br><a href=""https://penderpubliclibrary.org/"" target=""_blank"">Website</a><br>"
"278","Perry Memorial Library","Library","205 Breckenridge St Henderson, NC 27536","https://www.perrylibrary.org","(252) 438-3316",36.32710489,-78.4043,"Free",NA,"Library","<B>Perry Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>205 Breckenridge St Henderson, NC 27536<br><a href=""https://www.perrylibrary.org"" target=""_blank"">Website</a><br>"
"279","Person County Public Library","Library","319 S Main St Roxboro, NC 27573","https://www.personcountync.gov/government/public-library","(336) 597-7881",36.39074168,-78.9855,"Free",NA,"Library","<B>Person County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>319 S Main St Roxboro, NC 27573<br><a href=""https://www.personcountync.gov/government/public-library"" target=""_blank"">Website</a><br>"
"280","Perquimans County Library","Library","514 S Church St Hertford, NC 27944","https://pettigrewlibraries.libguides.com/prl","(252) 426-5319",36.18278055,-76.4652,"Free",NA,"Library","<B>Perquimans County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>514 S Church St Hertford, NC 27944<br><a href=""https://pettigrewlibraries.libguides.com/prl"" target=""_blank"">Website</a><br>"
